pair_id	bsa_a_norm_surface	bsa_b_norm_surface
p31750_o08530	0.0146490604245266	0.0211294010775592
p31750_o08583	0.0135062618275617	0.0299692451530361
p31750_o08586	0.0212624905078167	0.0261717521233092
p31750_o08852	0.049376951171004	0.00436681445893973
p31750_o09110	0.0261212829815701	0.0345418000953873
p31750_o35215	0.00978424116774948	0.0431924041562164
p31750_o35286	0.0349652254619529	0.0237551383588137
p31750_o35566	0.00893567011800441	0.0175573277800128
p31750_o35659	0.0238613598833215	0.0271383687637773
p31750_o54885	0.0109060665597917	0.0559774599046381
p31750_o54890	0.00714752359485554	0.00449483148153879
p31750_o55222	0.0153305690488531	0.0163580287163704
p31750_o70343	0.0290059424080614	0.0186662852727462
p31750_o70372	0.0203115846823283	0.0103705716021686
p31750_o88196	0.072498222099008	0.0146495089543616
p31750_o88643	0.0273189253040512	0.024933009333407
p31750_o88974	0.029480973445994	0.0139096156978182
p31750_p02340	0.0217390885093355	0.0294403227302235
p31750_p04202	0.00961259838723286	0.0124255171057211
p31750_p05017	0.00844171498137724	0.0323030751841603
p31750_p05132	0.0178127599050179	0.0262517124700833
p31750_p05480	0.0192233887395586	0.0206997555341243
p31750_p05622	0.0434887841567928	0.0201486866313878
p31750_p06803	0.0248755469305594	0.0385686646433991
p31750_p06804	0.0103540132348155	0.0231233989701659
p31750_p07321	0.0158956402251606	0.0424855347477136
p31750_p07901	0.0237522751105915	0.0142140054521675
p31750_p09411	0.0258583947060738	0.031671718906327
p31750_p10107	0.0206440220339187	0.0303996980821354
p31750_p10417	0.0141371454744886	0.0288860804738562
p31750_p10833	0.0190195629376951	0.0490024804103952
p31750_p11103	0.021423887757193	0.0108043562816025
p31750_p11881	0.00745922881284428	0.000354511754492985
p31750_p13864	0.034338922170124	0.0156552671287782
p31750_p14142	0.0180944517435483	0.0190534226353865
p31750_p14901	0.0137370876173716	0.0233271553392126
p31750_p15655	0.0152213637404626	0.0482873250388802
p31750_p16054	0.0474576618492581	0.0326782096150304
p31750_p18293	0.0325179899473259	0.0152467210968556
p31750_p19785	0.0213479502910936	0.0182128756909115
p31750_p20029	0.0289432638646143	0.0239294601220209
p31750_p21274	0.0165126622711329	0.023299506143098
p31750_p21803	0.0447618818027313	0.0280140142483067
p31750_p22437	0.0127861817918831	0.0103411976094684
p31750_p23204	0.00879608982317419	0.0101493642444978
p31750_p23242	0.0304192230271326	0.041757819816445
p31750_p23804	0.0419419500259152	0.0442879535917057
p31750_p25119	0.0163616310885576	0.0189811129217535
p31750_p25911	0.0196797367501175	0.0182876876260813
p31750_p26187_2	0.0093630895700493	0.0227554346200999
p31750_p26187_3	0.00986921880838446	0.02370451215501
p31750_p26187	0.00995841519713607	0.024206261399994
p31750_p26350	0.00553921627713559	0.0275381118687289
p31750_p26450	0.0188898665670238	0.0135867943596901
p31750_p27090	0.0155898412545352	0.0183197690791326
p31750_p27600	0.0230835432662753	0.0324102085090997
p31750_p28659	0.0258264527560479	0.0262408492416569
p31750_p31750	0.0401180044116052	0.0397357858322385
p31750_p34152	0.0390329423960079	0.0175096789493967
p31750_p35383	0.0163537962706267	0.0252875716349436
p31750_p35436	0.0186571122066463	0.00253171638424196
p31750_p35569	0.0402026204452587	0.013720514811238
p31750_p35821	0.0212919012089727	0.0223883226715819
p31750_p35918	0.0377716572447959	0.0176407073371508
p31750_p37238	0.015149403951159	0.0153721065487961
p31750_p38532	0.00713776020635705	0.00648727247038877
p31750_p40338	0.0127277219965527	0.0370377443998446
p31750_p41047	0.0170027602666249	0.0303151382354837
p31750_p41245	0.0300033749984933	0.0200065703575791
p31750_p42225	0.0259239661053723	0.0172490066326962
p31750_p42227	0.0164478140857973	0.0103763812942528
p31750_p42337	0.0271707869773272	0.0112374310829534
p31750_p46938	0.0222324409676603	0.0274911474227733
p31750_p47713	0.0172396128394586	0.0110323614884074
p31750_p47810	0.0123614141243687	0.0102516247448167
p31750_p47811_2	0.0263636801947856	0.0353668217457787
p31750_p47811	0.0263431891325049	0.0347720987734652
p31750_p48025	0.0158641804177766	0.0108295780610565
p31750_p48754	0.103997444643998	0.030496473323231
p31750_p49817	0.0155615153743235	0.0477540529853697
p31750_p50427	0.0258276581126526	0.0229478231970754
p31750_p54763	0.0149232790521076	0.00725948592411261
p31750_p59941	0.0278404831069272	0.0349879627115576
p31750_p60324	0.0280269517736823	0.0852038294168842
p31750_p61014	0.00848390246254354	0.0900356795329225
p31750_p63001	0.00904620131866013	0.0239412149329016
p31750_p63158	0.00986680809517496	0.024336446597265
p31750_p70196	0.0241052035244627	0.0244046637091201
p31750_p70284	0.037911960753589	0.0812540864511442
p31750_p70302	0.0115316466376578	0.00906870360780252
p31750_p70424	0.0250009040174536	0.00892369613216458
p31750_p97313	0.0269355013680798	0.000334262002162976
p31750_p97377	0.0244038908911201	0.0331562489261538
p31750_p97742	0.0231673155503056	0.0125124499337526
p31750_q00731	0.0151280691392548	0.0208935466930277
p31750_q01147	0.0248327567710907	0.0428648679525505
p31750_q01279	0.0179314875305859	0.00606938667881243
p31750_q01853	0.0192061521401107	0.0122631182000792
p31750_q02858	0.0244461989079469	0.00665795054706705
p31750_q02956	0.0168420862312115	0.0135009868779941
p31750_q05769	0.013426949362969	0.0101179831703345
p31750_q06806	0.020570013138387	0.00389942424111523
p31750_q06890	0.0142486409604281	0.0154704578163289
p31750_q07813	0.00952038860696937	0.0264705144684453
p31750_q08481	0.00981377240456589	0.00754254976858536
p31750_q08775	0.0290034111591915	0.0288004043580815
p31750_q1xh17	0.0169725058158456	0.0198186865182007
p31750_q2nl51	0.0311723298337813	0.0365887504385224
p31750_q3uhe1	0.0323968516085484	0.0172106843645907
p31750_q3ulj0	0.0198939286187819	0.0273803469416191
p31750_q52ke7	0.0167965237515519	0.0164044682594159
p31750_q5dtx6	0.108146161541892	0.0477754760821726
p31750_q5eg47	0.0409516290394513	0.0354829411456422
p31750_q60610	0.0374106529416728	0.00747402403954304
p31750_q60751	0.0349540156455287	0.0070986846391197
p31750_q60793	0.0360458276581127	0.0423964435418782
p31750_q60795	0.0387401612767137	0.0329670307565426
p31750_q60989	0.0254923279052108	0.0240676520067292
p31750_q61037	0.014848546942613	0.00117890230166359
p31750_q61165	0.0231169316442269	0.0140928266946448
p31750_q61188	0.0245122524498873	0.0176155968278171
p31750_q61221	0.0301366874389788	0.0198076964520462
p31750_q61337	0.0208038523197088	0.0589347058106956
p31750_q61382	0.0192805226426238	0.0189913367886026
p31750_q61409	0.0339294625314899	0.0161987238477149
p31750_q61508	0.0110432361414124	0.00970246501476441
p31750_q61572	0.0285080095946386	0.0292578282409273
p31750_q62120	0.0425097935224136	0.0193834205933682
p31750_q62147	0.00675674698359509	0.0157281118881119
p31750_q62407	0.0946142256186493	0.0254144008182
p31750_q62523	0.0243852078637465	0.02292465035355
p31750_q64373	0.00526210479370322	0.0113133819196775
p31750_q6dr98	0.0360669213986958	0.0312926686989575
p31750_q6ns57	0.0213446958282608	0.00454844995789098
p31750_q6p1f6	0.0166927425478828	0.0170451555763946
p31750_q6ygz1	0.0250668370237335	0.0239011693364099
p31750_q76mz3	0.0244698238974001	0.0196448695439141
p31750_q78dx7	0.013849306317274	0.0061260665748922
p31750_q8bfp9	0.00864144257078456	0.0106726856735762
p31750_q8bg60	0.0219559321625303	0.0278971800105844
p31750_q8bhy3	0.044239721321553	0.0252890236374859
p31750_q8bkj9	0.0111847450068103	0.0166353875569937
p31750_q8bmp4	0.0173057869170594	0.0247716097206191
p31750_q8bsk8	0.0302695177368224	0.033424244826766
p31750_q8bti9	0.0246865470149344	0.0112722586691659
p31750_q8bxa7	0.0517669322469053	0.0106148840163713
p31750_q8bxk4	0.0186384291792727	0.0228915715347942
p31750_q8byj6	0.0375275725323337	0.0137302110028022
p31750_q8c0c0	0.0354929305835131	0.0238340681770308
p31750_q8c863	0.0233754806359461	0.0146075780382648
p31750_q8cfu8	0.0339389848486675	0.093502926734541
p31750_q8cfz5	0.0113385485095766	0.010409099513401
p31750_q8cgy8	0.0414666779166616	0.0178017166194506
p31750_q8ch72	0.0151711003700445	0.0107080891407198
p31750_q8che4	0.0396522546195292	0.0133734474708171
p31750_q8cig8	0.0157295420850259	0.0123813586039352
p31750_q8k1d8	0.00721502356472162	0.0519943844124904
p31750_q8k1m6	0.00937912081289249	0.00531311552799075
p31750_q8k3h0	0.0158529706013524	0.0126565306483847
p31750_q8r104	0.0201231874450056	0.0270639757673078
p31750_q8r4b8	0.0391925316104769	0.0164794606972614
p31750_q8vcm3	0.0254090377638224	0.0544227525936526
p31750_q8vcn5	0.0130426816773743	0.0151986993665547
p31750_q8vdq8	0.0193734556368502	0.022033430930582
p31750_q8vi36	0.0318129768692068	0.0281784958847306
p31750_q91zx6	0.0214901823704543	0.0171186557875812
p31750_q91zx7	0.131924592890807	0.00368551230338472
p31750_q921p9	0.0250540602437231	0.0780323824745492
p31750_q923e4	0.0297615804635802	0.0208390117470005
p31750_q99jw4	0.0209986379470366	0.0322343573465325
p31750_q99mk8	0.0412544146185649	0.0255099936282236
p31750_q99mq3	0.0179311259236045	0.0165766925544488
p31750_q99pr8	0.0169838361679303	0.0484456575682382
p31750_q9cpv9	0.0102102141918687	0.0161615732399633
p31750_q9cr00	0.0113563877873269	0.0273226606295817
p31750_q9d1f4	0.0165214613743476	0.0405391807985864
p31750_q9dd06	0.00405011872762557	0.0106426995551376
p31750_q9eqg9	0.0243907525041284	0.0159099271678932
p31750_q9eqx0	0.0145218953027253	0.0686231298018601
p31750_q9jhi8	0.0190560852428191	0.0153928697850822
p31750_q9jjn1	0.00632522931909405	0.0152997330547818
p31750_q9jk92	0.0176047153550378	0.0501903653126082
p31750_q9jkf1	0.022772199655268	0.0102653381167394
p31750_q9jln9	0.0212076467823005	0.000243454761776646
p31750_q9jm73	0.0194493931029495	0.0226012787589749
p31750_q9quk6	0.036866313898967	0.0181846645277496
p31750_q9qy05	0.0188692549690826	0.0521524257784214
p31750_q9r0r4	0.0129310656557743	0.0909667534855217
p31750_q9r1e0	0.0501107722719767	0.0452838958740531
p31750_q9wts2	0.0135473644877837	0.0107357033392483
p31750_q9wuh5	0.01779552330557	0.0171952715378325
p31750_q9wv60	0.0284350855200511	0.0355642045699349
p31750_q9wvc6	0.0348015380350277	0.0400980002467139
p31750_q9wvh4	0.0350820245169533	0.030457750483339
p31750_q9z2a0	0.0365518363607873	0.0309073194366909
p31750_q9z2d6	0.0198035268734255	0.0201328966909105
p31750_q9z2x8	0.01956112966021	0.0139639552534638
p31938_p23204	0.0204927585252606	0.0164910892100291
p31938_p63085	0.0335578549245103	0.0319585335757891
p31938_p97492	0.0351193075243689	0.0259487773889396
p31938_q63844	0.0347343255127456	0.0307901822539727
p31938_q8bh93	0.0141777620614372	0.0380533742864594
p31938_q8c0c0	0.0358817379539375	0.016600155443049
p31938_q8k4k4	0.0128423172719166	0.0136073571742206
p31938_q99n57	0.0262737923188094	0.0148452508004269
p31938_q9erz3	0.025696011807755	0.0173085505629374
p31955_q01279	0.0437887296669249	0.00981277942251681
p31996_p14435	0.0259579950787592	0.0362963254180427
p31996_p20152	0.00225873326487513	0.00141477702895583
p31996_p29477	0.0263983880030225	0.00468907463744573
p31996_p37804	0.0138864239629551	0.0228257526468327
p31996_p50637	0.026748881095848	0.0526071454296622
p32299_p00755	0.0277771906516094	0.0431344975135885
p32299_p0c605	0.0342932846186364	0.0165850045578851
p32299_p20444	0.029623618576001	0.0149148618306672
p32299_p30548	0.0429209191376291	0.0366889700511322
p32299_p30554	0.0239544960444471	0.0254540003270765
p32299_p54923	0.012052056283592	0.0124453450827391
p32299_q3u0d9	0.0514581194516577	0.0218842763157895
p32299_q704y3	0.0160331239809167	0.00726541914792916
p32299_q8r071	0.0225338184672987	0.0227128538818776
p32299_q8r4b8	0.0579758741469895	0.0195407865221049
p32299_q9bcz4	0.0408791291744671	0.0982166853303472
p32442_q03347	0.00846375905121605	0.00455682829181495
p32443_q60756	0.0191162397973543	0.0308261342548154
p32443_q921p9	0.0134266816774557	0.0228338139744971
p32443_q9r0g7	0.0334216557436372	0.00565886323976064
p32648_p41588	0.0920386402027027	0.0311541130843029
p32648_p97751	0.105414203265766	0.0362987961777674
p32648_q3un02	0.0615874859234234	0.0252902188585382
p32883_p12025	0.0300363726034153	0.043255963617642
p32883_p17742	0.0293520744713643	0.0312243217960711
p32883_p42225	0.049627026693792	0.0109766126367081
p32883_q60790	0.0698387892238456	0.0144402164426601
p32883_q9wu78	0.0508186918192467	0.0115069962459168
p32883_q9z127	0.0310378521669441	0.0118582830025884
p33033_q9cq26	0.026466390725376	0.0186547901384369
p33434_a0a5f8mpy3	0.014545263600084	0.00956471759379963
p33434_a2afk4	0.00788617663443011	0.012302297753745
p33434_o54819	0.0153821356492516	0.0308903873414812
p33434_p02340	0.020516424207556	0.0379388852823889
p33434_p04202	0.012138571545985	0.0199293377112681
p33434_p07214	0.0140184287188479	0.0285561225487321
p33434_p0c191	0.0147824260522543	0.0347882634683904
p33434_p10923	0.0247332036565208	0.0648037512298256
p33434_p12032	0.0089210341269189	0.026826021359051
p33434_p23204	0.00814735669342393	0.0115944952254506
p33434_p25785	0.0102596275901117	0.0334484560178183
p33434_p25799	0.00501657488835922	0.00385506436432686
p33434_p34152	0.013219637818142	0.00892301307325171
p33434_p41245	0.00823456891592011	0.00731238680874363
p33434_p42227	0.00671223619444216	0.00541094692331678
p33434_p51667	0.00973900258440408	0.0374563865695505
p33434_p63082	0.00044318420499895	0.00186890346451396
p33434_q04207	0.0199177191492471	0.0265487190960958
p33434_q04863	0.0136118645151274	0.0188463682790304
p33434_q3ukf7	0.0143593326210241	0.0104317259968639
p33434_q5suv5	0.0170837328657662	0.0290912966035898
p33434_q60715	0.00780462635726875	0.00885867230611638
p33434_q61735	0.0106082938366985	0.0214293765977576
p33434_q62371	0.0113171328639398	0.00887380849371276
p33434_q769j6	0.0169570696693241	0.00507400126117438
p33434_q8bg84	0.0116814151210469	0.0320127152198014
p33434_q8bpt6	0.00814963973589765	0.0341562799616491
p33434_q9jhb3	0.00986201291288823	0.0294606729840499
p33434_q9wtk5	0.0161771823603006	0.0114631886142654
p33434_q9z0j1	0.0165566240194333	0.0113104511368446
p33434_q9z0j4	0.0148386802188068	0.0101374500072279
p33435_p04202	0.0204340519457717	0.0286484891585589
p33435_p12032	0.010190125036056	0.0237777712037393
p33435_p25785	0.0116446568092604	0.0238719168476916
p33435_p25799	0.0390842394371496	0.0209006560271302
p33435_p39876	0.0113074231536175	0.023750208902011
p33435_p42230	0.0216635940654903	0.0122329115791803
p33435_p48759	0.0150182474886188	0.0203308593687383
p33435_q04207	0.0162100405081706	0.0148483051795503
p33435_q04863	0.00876431267792869	0.00750050177293102
p33435_q9wtk5	0.0237954776327176	0.0124160108435568
p33587_p15306	0.0245163170918136	0.0231005382272345
p33587_p30558	0.00933008589306767	0.0102121007267196
p33587_q00560	0.0149040666416199	0.00814501662006015
p33587_q06194	0.0394315252173237	0.0093606519539087
p33587_q08761	0.0159320628586975	0.0108709049337287
p33587_q3ujb0	0.0175295702755574	0.00917518611097868
p33587_q64695	0.022151342807913	0.0429922116454444
p33622_p11152	0.0879829301240329	0.0175202562414544
p33622_q9qun7	0.059370625076753	0.0071492778809852
p33896_p01575	0.0194171145526108	0.0566217929369152
p33896_q3tbl6	0.0148623457234172	0.041342829245879
p33896_q6r5n8	0.0167336012085213	0.00942321878110181
p33896_q8bh93	0.00662600581652262	0.0190886963576831
p33896_q9d9i1	0.0179428418748523	0.0765290412876137
p33896_q9r117	0.0420435930900533	0.017919793029761
p34056_p46938	0.0359388701340543	0.0341838245708914
p34057_p70180	0.0517753426225287	0.0208759581491636
p34152_a0a5f8mpy3	0.0309796520584959	0.0261359180336937
p34152_o35716	0.0105365072777399	0.0521727231689426
p34152_o70309	0.0111417306495123	0.0130138490635105
p34152_p04202	0.0144296089882311	0.038606727291985
p34152_p04919	0.0184923368807992	0.0189022886295484
p34152_p05480	0.0155866362315833	0.0332186511763519
p34152_p06804	0.00645824563483829	0.0329559862343778
p34152_p09055	0.0147482287374381	0.0195114244044725
p34152_p10923	0.0169726380695461	0.0809983044106257
p34152_p11835	0.0142464648860167	0.0174295893729305
p34152_p15409	0.00403302404173954	0.0148398927428423
p34152_p35235	0.0104075534343225	0.0161733239989351
p34152_p38647	0.0149952272255655	0.0323479852152486
p34152_p42227	0.00625114872676608	0.0105053654678338
p34152_p42337	0.0206089568865398	0.0173058680817059
p34152_p63001	0.0130393383333827	0.075722514556154
p34152_p98083	0.021746835443038	0.0470015003750938
p34152_q07797	0.01214116740284	0.0257404559388176
p34152_q1xh17	0.0113574244804791	0.0229975395874077
p34152_q61735	0.0101284202413067	0.0318806739266088
p34152_q64727	0.0190875403907153	0.0259140988593156
p34152_q8vi36	0.0243869801084991	0.0489466795116128
p34152_q99p51_2	0.00987780511665135	0.0459091250657516
p34152_q99p51	0.00987780511665135	0.0459091250657516
p34152_q9qui0	0.00823484421782824	0.0512869437383235
p34152_q9qvp9	0.0156318738327454	0.0172018380682811
p34884_p06804	0.0190145021294949	0.0114754055942246
p34884_q60855	0.0358391287940051	0.00572410261938127
p34884_q8r4b8	0.0266817618200442	0.00113982615197682
p34884_q923e4	0.0324017467248908	0.00574783662890347
p34927_q9qyj1_2	0.019607575569615	0.0176110674696692
p34927_q9qyj1	0.0192440970929992	0.017685607052457
p34960_p04202	0.0196665683455006	0.0253013360771081
p34960_p05125	0.0144336700833272	0.0501762061003767
p34960_p39876	0.0121261952166753	0.029668542142499
p34960_p97430	0.0105662070152152	0.045363711988169
p34968_p04202	0.0171199588345018	0.0212272844194949
p34968_p41539	0.0215097446452692	0.0837765154877075
p34968_p55099	0.016174438798482	0.0814150102270939
p34968_p60324	0.0155831993310607	0.040398955613577
p34968_p70313	0.0428679488004116	0.0180744404494655
p34968_q05928	0.0203153019875217	0.0598891224738912
p34968_q8vhj7	0.075782208786261	0.0322390026105838
p34971_o55192	0.0199913833101345	0.0120260101821297
p34971_p26339	0.0218292569762047	0.0207958669680336
p34971_p61168	0.0169866772718234	0.0176803580832017
p34971_p63058	0.0163442699012395	0.0160838127535881
p34971_p63094	0.0264920792735468	0.0274466462296669
p34971_q01279	0.0122962815669119	0.00325358679627477
p34971_q3tbl6	0.0170670113342613	0.035497673884326
p34971_q5dtt1	0.0600820574004109	0.0170903210567436
p34971_q60996	0.0306266321999072	0.0236863012643463
p34971_q7ts72	0.0135495459667263	0.00867784035524748
p34971_q811d0	0.0630426194737191	0.0273992531559858
p34971_q8c6l5_2	0.0126406840326109	0.00986922276712736
p34971_q8c6l5	0.0111549015708888	0.00895263897938887
p34971_q8r071	0.0202140916020415	0.0203922546112875
p34971_q8veb1	0.0447322860741035	0.0296665910413605
p34971_q91yi4	0.0229370981639822	0.0264263595056869
p34971_q99me3	0.0244605289321933	0.0119667777876364
p34971_q99mk8	0.0442756015112348	0.0289724672188873
p34971_q9jkd3	0.0195748657784848	0.0411136221945137
p34971_q9jlv1	0.0173216676609001	0.0127483375235359
p34971_q9wv60	0.01087532312587	0.00973861465768574
p34971_q9wvs4	0.0104395837475973	0.00911747151007037
p34971_q9z1b3	0.0323353880824551	0.0126354729649294
p35235_o88890_2	0.013164558210162	0.0649939581420078
p35235_o88890	0.011897237460815	0.0552196819565953
p35235_p05480	0.0171582673516274	0.0180148922331621
p35235_p42227	0.0221675853160713	0.0187341906927576
p35235_p97797	0.0223680448051116	0.0298657406304353
p35235_q06806_2	0.0355963990258043	0.0164741093633329
p35235_q06806	0.0355963990258043	0.0164741093633329
p35235_q9wun2	0.0166690988690259	0.0143053796199792
p35343_p08505	0.0205678358702846	0.0297600241347156
p35343_p11032	0.0143234612839179	0.0218514205868654
p35343_p34884	0.00862541363335539	0.0262488543856812
p35343_q62386	0.020564030443415	0.0450385114008999
p35343_q8bh93	0.0256494043679682	0.0514267914577961
p35343_q9eqi5	0.0527308074123098	0.178280766516476
p35347_p81615	0.03090402946883	0.124706456969815
p35363_p30728	0.00938638700912865	0.00945862450422254
p35363_p62737	0.0193217627566243	0.0237621607782898
p35363_q3tbl6	0.0126950471668169	0.0267962782149216
p35363_q9z0f1	0.0250318042735802	0.00281173203970255
p35374_p0c605	0.0438421300583199	0.019804186242199
p35374_p32299	0.0313329109605731	0.0312269762666828
p35374_p47713	0.0204949883847491	0.00916798281634974
p35374_p70677_2	0.0242960183244798	0.0309051880646746
p35374_p70677_3	0.0347411342333122	0.0407928405134668
p35374_p70677	0.0228107282681092	0.0297479655695337
p35374_q9wv08	0.0201463684065175	0.019833466389909
p35374_q9z0f1	0.0451040499049661	0.0123428972648645
p35378_q01776	0.0151944856876489	0.0302895608505182
p35383_q640m1	0.0022870795167717	0.00100556876628655
p35396_p28704	0.0373817937520994	0.0326607955907021
p35396_p37238	0.0441510245213302	0.038010468768175
p35396_p42227	0.0363363117232113	0.0189207462221174
p35428_p28700	0.0209929558385261	0.0111336471819014
p35428_p42227	0.0342592341732141	0.0108989345116322
p35428_p46938	0.0488605165718414	0.0289682079808398
p35428_q01705	0.0251368192901653	0.00424334307647834
p35428_q08775	0.0241784069357898	0.0111715152195889
p35428_q61982	0.0272125891808905	0.00129921565582045
p35436_q91yd4	0.0181624648848946	0.0126489917761023
p35438_o88935	0.00854722779569756	0.0111408240039886
p35438_p11214	0.0210012572067153	0.0319235403892296
p35438_p16054	0.0169674015188073	0.0182243507091545
p35454_p97926	0.10671833687594	0.0266288174189725
p35455_q8cit0	0.0412130342595692	0.0338985428689857
p35456_p20918	0.0309274934196823	0.0121298086935825
p35456_p22777	0.0144852203222935	0.0109555292024904
p35456_p29788	0.049171542729459	0.0347576429980276
p35456_p34152	0.0644784033024674	0.0199873121275902
p35456_p43406	0.0419277017175103	0.0129478947528888
p35456_q80xd8	0.0241822416633528	0.0605613838391928
p35456_q9quk6	0.0373671154538052	0.0133965861758415
p35456_q9qum4	0.0249769925580867	0.0259094439541041
p35456_q9z1w5	0.0252466435645439	0.144452528518818
p35486_q8bfp9	0.0284014565878196	0.0249643106684386
p35486_q8k2c6	0.00782067305466833	0.00850534156620602
p35486_q8r104	0.00305173664151584	0.00287872705375716
p35561_p97474	0.0108861515387179	0.0144857539297865
p35561_q811d0	0.0330853516275969	0.0145844423140097
p35561_q8r071	0.0290555216087101	0.0234719124708105
p35561_q99m15	0.00638512387512499	0.00725326075793366
p35561_q9jjv9	0.0238662370847684	0.00922147042327474
p35564_q9jhi8	0.0203435263892095	0.0215294058154235
p35569_o35718	0.00834504219609031	0.02944311572539
p35569_p06804	0.0049069918637606	0.0234877222035346
p35569_p26450	0.0421739349984536	0.0591391950206138
p35569_p35441	0.0401066106156148	0.0417430103691312
p35569_p47811	0.0106954622633768	0.0496678270488337
p35569_q02111	0.046341469572737	0.0782515609595793
p35569_q1xh17	0.0103873077190125	0.0470900258658759
p35569_q3tbl6	0.0069795552525769	0.0328901269312504
p35569_q6ns57	0.0311700657084967	0.0334995973517424
p35569_q7ts72	0.0190447966571355	0.0421664139499621
p35569_q8bsk8	0.00702007864821022	0.0329594182872546
p35569_q8cgy8	0.043894601299021	0.047826798270148
p35569_q8r2s1	0.0107277799869972	0.0475713093317011
p35569_q91y86	0.00933117461038838	0.0303165121659836
p35569_q9est8	0.0238376665593617	0.0750600249785474
p35569_q9jln9	0.0467581914698883	0.0183856773028656
p35569_q9qui0	0.00532895276688948	0.0433787632844323
p35582_q62226	0.0116076663532275	0.0115495028707464
p35583_q61080	0.0162257301808067	0.0189678453877964
p35700_o08586	0.0159855783796885	0.00712874260058909
p35700_q61171	0.0633533296976307	0.0648124787434685
p35700_q9jmh6	0.0172453493304248	0.00783276282414362
p35762_o08992	0.0179290401224162	0.0131656591082592
p35762_p05555	0.0330707783281894	0.00240697207030536
p35762_p18828	0.046536037554789	0.040643787369973
p35762_p70424	0.0306419067873538	0.00727476732223539
p35802_q3uik4	0.0156172147752252	0.00889662973341217
p35802_q91yt7	0.0163949829748718	0.00760825502119034
p35803_o88393	0.0511724663827255	0.0200610983323749
p35821_p22777	0.0119895912392931	0.0127828342721613
p35821_p97471	0.0362673479345115	0.0275371723296897
p35917_o35375	0.0259179335299808	0.0353017077063236
p35917_p35918	0.0295191492410762	0.0301121813167335
p35917_p48437	0.0207645962955444	0.03091732610572
p35917_p97946	0.0128117200281835	0.0403218057977691
p35917_p97953	0.0175251680857924	0.0531113292811458
p35917_q00731	0.0108247847427063	0.0306634024280992
p35917_q62011	0.00527699822061932	0.0449339223401886
p35917_q8bhc0	0.0117995629172289	0.0404991270611057
p35918_o09101	0.00771184963978201	0.0424602937583146
p35918_o35516	0.0262643080750119	0.011876530210963
p35918_o54990	0.0124253877075234	0.0232472571397067
p35918_o70343	0.0206817403426127	0.0502070671798149
p35918_p05480	0.00545578541943315	0.0410800233251845
p35918_p05622	0.0108381452528736	0.0109831536428524
p35918_p09103	0.00629140704332831	0.0129754338146316
p35918_p20033	0.00532371550289316	0.0287412472197051
p35918_p26450	0.0115925300582237	0.0207137013330767
p35918_p26618	0.011673826963173	0.0227206904161224
p35918_p32883	0.0053112175308093	0.0274203193391283
p35918_p34152	0.0179770109417342	0.0241048824593128
p35918_p35396	0.016838674013231	0.0364984884111522
p35918_p35546	0.0164379577832924	0.0213700077268556
p35918_p35821	0.0083749631970774	0.0404369511005096
p35918_p39876	0.00605094125352257	0.0254576346721631
p35918_p49764	0.00481418279485901	0.0332427264547091
p35918_p60324	0.00686084589639902	0.0541827676240209
p35918_p60755	0.0124194391535027	0.0231507342037344
p35918_p60954	0.0154462316811575	0.0339402808833505
p35918_p63001	0.00499155786020297	0.0305601394899897
p35918_p97333	0.0105728637781129	0.0206568836188542
p35918_p97953	0.0268057466637024	0.0802770599021123
p35918_p98083	0.017931645706526	0.0329012967527596
p35918_q00731	0.0116356120100705	0.0394743752123815
p35918_q01705	0.0149771972095874	0.00850171843381621
p35918_q06180	0.0142651132328288	0.0486131397192029
p35918_q06806	0.025768354894338	0.0170816491511722
p35918_q08481	0.00428704477037981	0.00637854650155514
p35918_q3u3n6	0.0144792611775734	0.0368137661218129
p35918_q3uh93	0.0302368005191465	0.0152702575050537
p35918_q61171	0.00418718116651745	0.020954456914943
p35918_q62077	0.0190543601699243	0.0243757864566342
p35918_q64337	0.0120748436251329	0.055398021799434
p35918_q6dib5	0.0254579485299861	0.022662681598063
p35918_q6dr98	0.016165285680809	0.0347855744985134
p35918_q6wkz7	0.00420280363162227	0.0102332083112819
p35918_q8bvf2	0.00909942497311133	0.0517542496357455
p35918_q8c878	0.00253804971549088	0.0297617349122557
p35918_q8cfi0	0.0233862293978741	0.0305426656808553
p35918_q8k211	0.00934962476040547	0.05150207852194
p35918_q8k394	0.0121144405655332	0.0323860974096759
p35918_q9d5u5	0.00280573464642155	0.0122903076686014
p35918_q9ji83	0.0123454127034676	0.083821358011854
p35918_q9jjs0	0.0214695932751296	0.030037140658025
p35918_q9jln9	0.0204065446111508	0.00147830610012017
p35918_q9qvp9	0.00999651498855354	0.0236294277294382
p35918_q9qzs3	0.0208785233165292	0.0461741725757086
p35918_q9r210	0.0186008880770548	0.0561668174923844
p35922_o88477	0.0189705540037244	0.0199595044010113
p35922_q5sf07	0.0139426210428305	0.0140585031515819
p35922_q9cpn8	0.0183968614214773	0.0186143877197949
p35951_o88572	0.0410454028705414	0.00828252676915715
p35951_p23204	0.0189126758561887	0.0339359393351376
p35951_p68404	0.0307905357396618	0.0371311625954399
p35951_q3u1n2	0.0265482449907631	0.00958798999165971
p35951_q80w65	0.0155385817820094	0.0184289194175279
p35951_q8bm54	0.0269059258206622	0.0472230341221425
p35951_q8c142	0.0153498649992895	0.040963078073057
p35969_o09101	0.00749605912215822	0.0376426031004805
